booked_y_n,LeadId,Surname,months_since_lead_gen,lead_gen_channel,Gender,Age,City,airline_loyalty_tier,no_of_family_members,is_6M_enquiry,is_3M_active
0,15755863,Milano,4,Organic,Female,49,Hyderabad,None,2,1,0
0,15719858,Chao,4,Organic,Female,38,Ahmedabad,None,2,1,1
0,15688876,Wan,4,Organic,Male,39,Ahmedabad,None,2,1,1
1,15698528,Napolitani,3,Organic,Female,31,Chandigarh,None,1,1,1
0,15770345,Kovaleva,3,Organic,Female,31,Hyderabad,Silver,1,1,0
0,15761506,Russell,4,Organic,Male,19,Chennai,None,2,0,1
0,15716619,Chiebuka,3,Direct,Female,36,Chandigarh,None,1,1,1
0,15788367,Ellis,2,Organic,Male,44,New Delhi,None,1,1,1
0,15709451,Gordon,4,Direct,Female,35,Hyderabad,Base,2,1,1
0,15640421,Conway,6,Networks,Female,35,Surat,None,1,1,1
0,15580068,Buccho,3,Organic,Male,35,Chennai,None,2,1,1
0,15677123,Aksyonova,5,Organic,Male,37,Surat,None,2,1,1
0,15619801,Batty,3,Networks,Female,33,Hyderabad,None,2,1,0
0,15582246,Rowe,5,Organic,Female,45,Bangalore,None,2,1,0
1,15711843,Pisani,4,Direct,Male,40,Hyderabad,Gold,3,0,0
0,15680046,Onochie,5,Organic,Male,36,Mumbai,None,2,0,1
1,15804131,Farmer,6,Organic,Female,53,Surat,None,2,0,0
0,15722611,Cameron,5,Networks,Female,53,Mumbai,Base,1,1,1
0,15729224,Jennings,5,Networks,Female,37,Chennai,None,2,0,1
1,15811588,Eluemuno,4,Organic,Female,53,Surat,Platinum,1,0,1
0,15702138,Swift,3,Networks,Female,22,Chandigarh,Gold,1,0,0
0,15749799,Pisani,3,Networks,Female,34,Bangalore,None,2,1,1
0,15752885,Nnonso,3,Networks,Male,42,Hyderabad,Gold,1,1,1
0,15674932,Cameron,5,Organic,Female,44,Ahmedabad,None,2,0,1
1,15743828,Stevens,4,Networks,Male,41,Bangalore,None,1,1,1
0,15642022,Zito,4,Organic,Male,34,Mumbai,None,1,0,0
0,15746461,Taylor,5,Organic,Male,35,Bangalore,None,2,0,1
0,15809991,Ferrari,5,Organic,Male,19,Delhi,Silver,1,1,1
0,15787322,Yeh,5,Networks,Female,41,New Delhi,None,1,1,1
0,15575498,Gould,5,Networks,Female,39,Chennai,Gold,2,0,1
0,15691387,Agafonova,2,Networks,Male,29,Ahmedabad,None,1,1,1
0,15765457,Fowler,5,Organic,Male,35,Hyderabad,None,1,1,1
0,15666173,Chidumaga,5,Direct,Female,32,Hyderabad,None,1,1,1
0,15627377,Sabbatini,3,Networks,Male,41,New Delhi,None,2,1,1
1,15656683,Johnson,3,Networks,Male,52,Hyderabad,None,1,0,0
0,15679810,Chapman,4,Networks,Male,39,New Delhi,None,2,0,1
0,15606310,Birk,6,Networks,Male,71,Chennai,Gold,1,1,0
0,15756871,Capon,3,Organic,Male,39,Chandigarh,None,1,0,1
0,15610002,Chidubem,6,Organic,Male,41,Chennai,None,2,1,1
0,15567802,Childs,2,Organic,Female,34,Bangalore,None,2,0,1
0,15745452,Sun,4,Direct,Male,41,Hyderabad,None,1,0,1
0,15617252,Lung,4,Networks,Female,33,Hyderabad,None,1,0,1
0,15753248,Tao,4,Networks,Male,28,Bangalore,None,2,0,0
0,15610755,Napolitano,4,Networks,Female,33,Kolkata,Silver,1,1,1
0,15662238,Davis,6,Networks,Male,37,Chandigarh,None,1,0,1
0,15799186,Sagese,4,Networks,Male,38,Delhi,None,2,0,0
0,15686941,Hutchinson,3,Organic,Female,26,Surat,None,2,0,1
0,15601172,Nelson,4,Networks,Male,31,New Delhi,None,1,0,1
0,15723858,Schiavone,3,Organic,Male,39,Chandigarh,None,2,1,0
0,15615896,Chienezie,4,Organic,Male,39,Mumbai,None,2,0,1
0,15737647,Obioma,5,Direct,Female,77,New Delhi,Silver,1,0,1
0,15582841,Butusov,3,Networks,Male,29,Mumbai,None,2,1,0
0,15760090,Pisano,4,Networks,Male,28,Surat,None,2,1,1
0,15588587,Stetson,5,Networks,Female,36,Hyderabad,None,1,1,1
0,15683157,Waring,4,Networks,Male,26,Delhi,None,1,1,0
0,15694209,Fanucci,2,Networks,Female,32,Chandigarh,None,2,1,1
0,15655875,Thao,3,Networks,Female,33,Chandigarh,None,2,0,1
1,15805704,Murphy,5,Networks,Female,32,Bangalore,None,4,1,0
0,15744789,McConnell,5,Organic,Female,32,New Delhi,Base,1,0,1
0,15799357,Armfield,5,Networks,Male,35,Chennai,Silver,1,0,0
0,15726153,Fanucci,4,Networks,Male,31,Chennai,None,1,1,1
0,15713346,Panina,5,Networks,Male,24,Cochin,Silver,1,1,1
1,15665053,Nixon,4,Organic,Male,52,Delhi,Base,1,1,0
0,15592379,Walker,5,Organic,Female,42,Ahmedabad,Base,2,0,1
0,15692599,Chiemela,4,Networks,Male,34,Chennai,Silver,1,0,1
0,15620758,Martel,4,Organic,Male,30,Delhi,None,2,0,1
0,15637428,Briggs,4,Networks,Male,35,Surat,None,2,0,1
0,15808389,Iheatu,4,Networks,Female,79,Surat,None,1,1,1
0,15807003,Jennings,5,Networks,Male,32,Cochin,Platinum,1,0,1
1,15702912,Ch'en,5,Organic,Female,35,Bangalore,None,1,0,1
0,15590623,Kovalyov,3,Organic,Male,34,Delhi,None,2,1,1
0,15728078,Yeh,4,Networks,Male,26,Cochin,Silver,1,1,0
0,15708256,Chien,6,Networks,Male,28,Chandigarh,None,2,0,1
0,15582335,Brown,3,Networks,Female,40,Ahmedabad,Silver,1,0,0
1,15649150,Buddicom,3,Networks,Female,53,Chennai,Silver,1,0,1
0,15691647,McGregor,2,Networks,Female,35,Bangalore,None,2,1,1
1,15668270,Thompson,3,Direct,Female,44,Chennai,Base,2,1,1
1,15624820,Ross,4,Organic,Male,56,Surat,None,3,0,0
0,15736254,Ch'ang,4,Networks,Male,29,Bangalore,None,1,0,1
0,15720814,Warren,4,Direct,Female,36,Bangalore,None,2,0,0
0,15642997,Uspenskaya,4,Networks,Female,36,Bangalore,Gold,1,1,1
0,15693200,King,5,Networks,Female,36,Surat,None,2,0,1
0,15624596,Trentini,3,Networks,Female,23,Chennai,None,1,1,0
0,15807167,Konovalova,4,Networks,Male,42,Hyderabad,Gold,2,1,0
0,15660301,Dellucci,2,Direct,Male,70,New Delhi,Gold,2,1,1
1,15593094,Goddard,3,Networks,Male,27,Ahmedabad,None,1,0,1
0,15618239,Neumann,3,Networks,Female,48,Kolkata,None,1,0,1
0,15574137,Ch'in,4,Organic,Male,35,Chandigarh,None,2,1,1
0,15614740,Walters,4,Networks,Female,41,New Delhi,Silver,2,1,1
0,15574071,Muravyova,5,Direct,Male,23,Bangalore,None,2,1,0
0,15671148,Barry,2,Direct,Male,33,Chennai,None,2,0,0
0,15721921,Woolnough,5,Networks,Male,44,Mumbai,Platinum,1,1,1
0,15717995,Keen,6,Networks,Male,27,Kolkata,None,2,1,0
0,15632050,Liebe,5,Networks,Female,41,Cochin,None,1,0,1
0,15647111,White,5,Organic,Female,22,Delhi,Base,1,1,1
0,15759991,Hunter,5,Organic,Male,36,Delhi,Silver,1,0,1
1,15790204,Myers,4,Organic,Female,22,Ahmedabad,None,1,0,1
0,15686780,Rogova,4,Organic,Female,55,Hyderabad,Silver,1,1,0
0,15640491,Raff,2,Networks,Female,33,Cochin,Gold,2,0,1
1,15783225,Cocci,5,Networks,Male,54,Ahmedabad,None,1,0,1
0,15734438,Kanayochukwu,3,Networks,Female,29,Delhi,None,2,0,1
0,15688760,Obialo,3,Direct,Female,37,Chandigarh,None,1,1,1
0,15768124,Liu,4,Networks,Female,34,Chandigarh,None,1,0,1
0,15661330,Gilbert,5,Networks,Male,37,New Delhi,None,1,1,1
1,15781272,Coles,4,Networks,Male,50,Delhi,Gold,3,1,1
1,15573888,Ponomaryov,4,Direct,Female,43,Hyderabad,Base,1,0,0
0,15575858,Bergamaschi,5,Networks,Male,40,Chandigarh,None,2,0,1
0,15645937,Guerin,5,Organic,Male,32,Chandigarh,None,1,0,1
0,15702337,Sinclair,3,Networks,Male,37,Surat,None,2,1,1
0,15764537,Dominguez,5,Networks,Male,43,Mumbai,None,2,0,1
0,15619616,Costa,3,Networks,Female,33,Ahmedabad,None,2,0,0
0,15585133,Wei,4,Organic,Female,27,Mumbai,None,2,0,0
0,15573971,Mills,5,Networks,Male,44,Surat,None,2,0,0
0,15579433,Pugh,5,Organic,Male,29,Mumbai,None,2,0,0
1,15777045,Price,5,Organic,Female,44,Chandigarh,None,1,0,1
0,15611580,Wood,5,Organic,Male,33,Delhi,None,1,0,1
0,15614778,Robertson,3,Networks,Male,31,New Delhi,None,2,0,1
0,15771750,Sawtell,4,Direct,Female,36,Cochin,Base,1,0,1
0,15593280,Yuryeva,4,Direct,Male,43,Mumbai,Silver,1,1,1
1,15569274,Pisano,4,Direct,Male,49,Bangalore,Base,1,0,1
0,15654408,Kharitonova,3,Organic,Male,41,Chennai,Platinum,2,0,1
0,15657468,Simmons,5,Direct,Female,53,Chennai,Base,1,0,1
0,15614213,Muramats,4,Networks,Male,37,Kolkata,Base,1,0,1
0,15589869,Tang,2,Networks,Male,49,Ahmedabad,Base,2,1,0
1,15693205,Peng,4,Direct,Female,41,Mumbai,Base,3,1,1
0,15797113,Bevan,3,Organic,Female,34,Delhi,None,2,0,1
0,15676958,Zito,5,Direct,Male,34,Chennai,None,2,1,1
1,15739592,Sokolov,5,Direct,Female,51,Cochin,None,1,0,0
0,15656263,Teng,5,Organic,Male,29,Chennai,None,2,0,1
0,15636872,Amadi,3,Networks,Female,32,Mumbai,Silver,2,0,0
0,15589435,Davide,5,Networks,Male,31,Surat,None,2,1,1
0,15640464,Parkes,4,Networks,Male,41,Chennai,None,1,1,1
0,15723851,Mazzanti,4,Organic,Male,40,Bangalore,None,1,0,1
0,15722122,Findlay,3,Networks,Female,40,Surat,None,1,1,0
1,15696852,Hsu,6,Networks,Female,32,Ahmedabad,Platinum,1,1,1
0,15634936,Chukwukadibia,5,Networks,Male,41,Surat,Platinum,1,1,1
1,15575935,Baxter,4,Networks,Male,59,Kolkata,Platinum,2,1,0
0,15634491,Kung,4,Networks,Male,30,Bangalore,Platinum,2,1,1
0,15628530,Booth,4,Networks,Male,42,Chandigarh,Gold,2,0,0
0,15678720,Evans,5,Networks,Female,44,Surat,None,2,1,1
0,15627999,Kung,3,Organic,Male,30,Chandigarh,None,2,0,1
0,15571244,Tung,6,Organic,Female,33,Chandigarh,None,2,1,0
0,15739931,Yuan,3,Networks,Male,34,Bangalore,Platinum,1,1,1
1,15806256,Jackson,3,Networks,Male,48,Bangalore,Base,1,0,1
0,15787258,Ross,3,Organic,Female,29,New Delhi,None,2,0,1
0,15706463,Yang,3,Networks,Female,36,Ahmedabad,None,2,1,1
1,15691004,Yu,2,Organic,Male,37,Hyderabad,None,1,1,1
1,15792228,Onwumelu,5,Networks,Male,60,Kolkata,Gold,1,0,1
1,15733447,Gay,3,Networks,Female,51,Hyderabad,Base,1,1,1
0,15679062,Morrison,5,Direct,Female,47,Cochin,None,2,1,1
0,15594409,Belov,5,Networks,Male,45,Hyderabad,None,2,1,1
0,15613816,Mao,3,Organic,Female,39,New Delhi,None,1,1,0
0,15681991,Walsh,3,Networks,Male,32,Surat,Base,1,0,1
1,15796074,Bruno,5,Networks,Female,36,Bangalore,None,2,0,1
0,15625941,Gray,4,Organic,Female,50,Cochin,Silver,1,1,1
0,15615016,Maurer,3,Networks,Male,33,Bangalore,None,2,1,1
1,15748414,Chiang,3,Organic,Female,33,Mumbai,Base,2,0,1
1,15751203,Cattaneo,5,Networks,Male,26,Chennai,None,2,1,1
0,15662658,Grieve,4,Direct,Male,34,Bangalore,None,2,0,0
0,15574868,Lowell,5,Direct,Male,36,Chennai,Base,2,0,0
0,15790282,Trentino,6,Direct,Male,58,Chandigarh,Base,2,1,1
0,15762927,Sung,4,Direct,Female,36,New Delhi,None,1,0,1
1,15803456,Yen,4,Networks,Female,40,Ahmedabad,None,1,0,0
0,15771857,Philipp,3,Organic,Male,39,Surat,None,2,1,1
0,15700601,Dynon,3,Networks,Male,34,Hyderabad,None,1,1,1
0,15569670,Alexeyeva,4,Direct,Male,30,New Delhi,Base,1,1,1
0,15772341,Hs?eh,4,Direct,Male,81,New Delhi,Base,1,1,1
0,15661548,Ferri,4,Networks,Female,29,Kolkata,Gold,1,0,0
0,15787597,Hsu,2,Direct,Female,31,Hyderabad,Base,2,1,1
0,15806913,Bishop,4,Networks,Female,54,Bangalore,None,1,1,1
0,15804862,Toscani,3,Direct,Male,43,New Delhi,Silver,1,0,0
1,15792986,T'ao,3,Direct,Male,24,Hyderabad,Silver,1,0,1
0,15625632,Philip,3,Networks,Male,36,Chandigarh,Base,2,1,0
0,15727703,Li Fonti,5,Direct,Male,34,Cochin,Silver,1,0,0
1,15606273,Rene,4,Networks,Male,37,Chennai,Silver,2,0,0
0,15799652,Daigle,5,Networks,Female,38,Kolkata,Gold,2,0,0
1,15715047,Joshua,4,Organic,Male,43,Ahmedabad,Platinum,1,0,1
0,15784687,Simmons,3,Networks,Male,36,Hyderabad,Silver,1,0,0
0,15615322,Jamieson,3,Organic,Male,43,Surat,None,2,1,1
0,15722072,Hou,4,Networks,Male,53,Chennai,Silver,1,1,0
0,15646784,Cochran,3,Networks,Female,31,Bangalore,Platinum,2,1,1
1,15644692,Bibb,3,Networks,Female,47,Mumbai,None,1,1,1
0,15670354,Jen,5,Networks,Female,62,New Delhi,None,2,1,1
0,15716357,Corran,5,Organic,Female,39,Delhi,Base,2,1,1
0,15786717,He,3,Networks,Male,36,Hyderabad,None,2,0,0
0,15771383,Loggia,4,Direct,Female,45,New Delhi,None,1,0,1
0,15649793,Lovely,4,Networks,Male,20,Surat,None,2,0,0
0,15731543,Becker,4,Organic,Male,58,Ahmedabad,Base,1,1,1
0,15684516,Plascencia,4,Organic,Male,34,Hyderabad,Base,1,0,0
0,15677249,Somadina,5,Organic,Male,42,Ahmedabad,None,1,1,1
0,15581525,Walker,5,Direct,Male,33,Chandigarh,None,2,0,1
0,15628420,Alekseeva,4,Organic,Male,33,Bangalore,None,1,0,0
0,15600478,Watson,5,Networks,Male,39,Chandigarh,None,1,0,1
0,15594502,Zotov,4,Networks,Male,37,New Delhi,Base,2,0,1
0,15784361,Williamson,3,Organic,Female,46,Chennai,Silver,1,1,1
0,15767626,Carpenter,6,Networks,Male,42,Cochin,None,2,1,1
0,15632521,Cattaneo,4,Direct,Male,45,Kolkata,Silver,2,0,1
0,15665088,Gordon,3,Networks,Female,42,Bangalore,None,2,1,0
0,15652084,Boni,3,Networks,Male,40,Kolkata,Base,1,1,1
1,15574761,Lynch,2,Networks,Female,41,Chandigarh,None,2,0,1
0,15729515,McCarthy,5,Networks,Male,36,Hyderabad,Gold,2,1,1
0,15682070,Davies,4,Networks,Male,64,Ahmedabad,None,2,1,1
1,15743817,Hargreaves,4,Direct,Male,40,Mumbai,Platinum,3,0,1
0,15572158,Blackburn,4,Organic,Male,41,Chandigarh,None,1,0,0
0,15584477,K?,4,Organic,Female,35,Hyderabad,None,1,1,1
0,15614893,Meng,4,Organic,Male,38,Bangalore,None,1,1,1
0,15665963,Cattaneo,4,Organic,Male,30,Bangalore,Silver,1,1,1
0,15612524,Hunt,4,Direct,Male,41,Bangalore,Silver,1,0,1
0,15596962,Owens,4,Networks,Female,24,Delhi,Silver,2,1,1
1,15744942,Steele,4,Organic,Female,55,Bangalore,Gold,1,1,0
0,15573278,Kennedy,5,Networks,Male,39,New Delhi,None,2,0,1
0,15717056,Pan,6,Direct,Female,25,Surat,Silver,1,0,1
0,15795881,Alexander,5,Organic,Male,35,Mumbai,None,1,1,1
0,15758939,Bray,3,Direct,Male,35,Surat,Silver,1,1,0
0,15792250,Nnabuife,4,Direct,Female,45,Delhi,Base,1,1,1
1,15740406,Padovesi,4,Direct,Male,38,Cochin,Base,1,0,1
1,15768137,Bray,4,Organic,Female,23,New Delhi,Silver,2,0,0
0,15569120,Lucas,4,Networks,Male,30,Surat,None,2,1,1
0,15723721,Tinline,3,Networks,Male,30,Delhi,Silver,1,0,1
0,15777122,Esomchi,3,Networks,Female,31,Delhi,None,2,1,1
0,15742681,Liao,3,Direct,Male,26,Delhi,Base,1,1,1
0,15582090,Iroawuchi,4,Organic,Female,36,Delhi,None,1,0,1
0,15711254,Retana,2,Networks,Female,35,Surat,None,2,0,1
1,15775067,Fang,4,Networks,Male,47,Chandigarh,None,2,1,0
0,15602851,Ozioma,4,Networks,Male,40,Ahmedabad,None,1,0,1
0,15802857,Robson,4,Organic,Female,33,Mumbai,Base,1,1,0
0,15701175,Bruno,2,Networks,Female,33,Mumbai,None,1,1,1
1,15783019,Price,5,Networks,Female,62,Ahmedabad,Base,3,0,1
0,15728912,Swanson,3,Networks,Female,44,New Delhi,None,1,0,1
1,15585580,Chang,5,Direct,Female,52,Ahmedabad,Platinum,1,1,1
0,15583480,Morgan,6,Networks,Female,36,Delhi,None,2,1,0
0,15620341,Nwebube,2,Direct,Male,44,Ahmedabad,Platinum,2,0,1
1,15613886,Trevisan,5,Organic,Male,43,Hyderabad,None,1,0,1
0,15792916,Ositadimma,3,Organic,Female,40,Surat,Silver,1,1,1
0,15710408,Cunningham,3,Organic,Female,38,Chandigarh,None,2,1,1
0,15598695,Fields,6,Direct,Female,68,Ahmedabad,Silver,2,1,0
0,15649354,Johnston,5,Organic,Male,35,Delhi,None,2,1,1
1,15737556,Vasilyev,3,Networks,Male,43,Surat,None,2,1,1
0,15671610,Hooper,5,Networks,Male,36,Surat,None,1,1,1
1,15625092,Colombo,3,Direct,Female,57,Chandigarh,None,1,0,1
0,15741032,Tsao,5,Networks,Male,48,Chennai,None,1,1,0
0,15750014,Chikere,5,Direct,Female,37,Kolkata,Base,2,1,1
1,15784761,Ballard,3,Organic,Female,46,Surat,None,3,1,0
0,15768359,Akhtar,3,Networks,Male,36,Delhi,Base,1,0,1
0,15805769,O'Loughlin,4,Organic,Male,33,Delhi,None,2,0,1
1,15719508,Davis,3,Direct,Male,49,Surat,Base,4,1,1
1,15609011,Barry,2,Organic,Male,47,Mumbai,None,1,0,1
0,15703106,K'ung,3,Networks,Male,40,Chennai,None,2,1,1
1,15626795,Gorman,4,Networks,Female,40,Chandigarh,None,1,0,1
0,15773731,John,5,Organic,Female,35,Chennai,None,2,0,0
0,15756196,Tsou,4,Networks,Male,50,New Delhi,Base,2,1,0
0,15687903,Okonkwo,3,Networks,Female,29,Mumbai,None,2,0,1
0,15777599,Esposito,5,Direct,Male,34,New Delhi,Silver,2,1,1
1,15754577,Boni,3,Networks,Female,51,Mumbai,None,1,0,1
1,15584113,Pratt,6,Direct,Female,53,Delhi,Base,1,1,0
1,15669589,Page,2,Direct,Female,68,Hyderabad,None,1,1,0
0,15632793,Wilkinson,4,Networks,Female,29,Ahmedabad,None,1,1,1
0,15711130,Tseng,5,Networks,Male,45,Bangalore,None,2,0,1
0,15615254,Clark,3,Networks,Male,40,Cochin,None,1,0,1
1,15720583,Finch,5,Direct,Female,44,Kolkata,Base,1,1,1
1,15780432,Shen,5,Networks,Male,37,Chandigarh,Base,2,0,0
0,15673223,Hou,4,Networks,Male,44,Cochin,None,2,0,0
0,15807989,Wall,4,Direct,Male,37,Mumbai,None,2,1,1
1,15761168,Manna,2,Networks,Female,38,Delhi,Platinum,1,0,1
0,15651272,Reyes,5,Networks,Male,38,Chennai,None,2,1,1
0,15812832,Jideofor,3,Direct,Male,33,Mumbai,None,2,0,1
1,15680517,Sal,5,Direct,Female,34,Surat,Silver,1,1,1
0,15750569,Iweobiegbunam,4,Direct,Female,46,Chandigarh,None,2,0,1
1,15690743,Shao,3,Networks,Female,61,Mumbai,None,1,1,1
0,15627741,Heath,4,Direct,Female,29,Bangalore,None,2,1,1
0,15712121,Chidimma,4,Organic,Male,34,Chennai,Gold,1,0,1
0,15805429,Murray,4,Direct,Male,59,Chandigarh,Base,1,1,0
0,15814923,Sullivan,4,Organic,Male,38,Surat,Silver,1,1,1
0,15589230,Wu,4,Networks,Female,63,Bangalore,Silver,1,1,0
0,15775490,Downie,4,Networks,Female,38,Chennai,Base,2,0,1
0,15749727,Chukwufumnanya,6,Organic,Male,50,Surat,None,2,1,0
0,15619238,Allan,3,Organic,Male,29,Mumbai,None,2,0,1
0,15593468,Findlay,6,Networks,Female,33,Chandigarh,None,2,1,1
0,15718454,Ch'eng,5,Organic,Female,44,Bangalore,None,2,0,0
0,15789498,Miller,3,Networks,Male,30,Chandigarh,Base,2,0,0
0,15744691,Tsai,5,Networks,Female,29,Chandigarh,None,3,0,1
0,15708289,Graham,5,Organic,Male,25,Chandigarh,None,1,0,0
0,15790412,Norton,2,Organic,Male,26,Mumbai,None,2,1,1
0,15741416,Yegorov,5,Networks,Male,42,Bangalore,None,1,1,1
0,15598894,Holt,5,Organic,Male,38,Cochin,Base,1,0,0
0,15663294,Kao,5,Networks,Male,32,Hyderabad,Base,1,1,1
0,15572728,Ross,5,Organic,Male,36,Mumbai,Silver,1,0,1
0,15706729,Hsiao,4,Networks,Male,38,Kolkata,None,1,1,0
0,15674433,Allan,4,Direct,Female,28,Bangalore,Base,1,0,0
0,15641170,Liang,4,Organic,Male,36,Delhi,None,1,0,0
0,15806284,Briggs,5,Organic,Male,31,Hyderabad,None,2,1,1
0,15690958,Cantrell,5,Direct,Male,23,Bangalore,Silver,1,1,0
1,15606386,Wang,5,Direct,Female,46,Chandigarh,Base,3,0,1
0,15682322,Aksenov,5,Networks,Male,37,Ahmedabad,Gold,2,1,0
0,15579915,Glennon,5,Networks,Male,29,Delhi,None,2,0,1
0,15681928,Yancy,3,Networks,Female,35,Delhi,Base,1,0,1
0,15734005,Mazzi,4,Networks,Female,42,Hyderabad,None,2,0,1
0,15650432,Liu,6,Direct,Male,41,Cochin,None,1,1,1
0,15592578,Nucci,4,Organic,Female,41,Surat,Gold,2,0,0
0,15671243,Y?,3,Networks,Female,47,Ahmedabad,None,2,0,1
0,15775709,Nucci,6,Networks,Female,27,Cochin,None,1,0,1
0,15702631,Tang,3,Networks,Female,26,Bangalore,None,2,1,1
1,15602282,Kao,3,Direct,Female,45,Mumbai,Silver,1,1,1
0,15717879,Chen,5,Organic,Female,79,Chennai,Base,1,1,1
0,15740878,Yao,4,Organic,Female,29,Ahmedabad,None,2,1,0
0,15794468,Tsou,4,Networks,Female,42,New Delhi,None,2,0,0
0,15773277,Barnes,4,Networks,Male,35,Chennai,Base,2,0,1
0,15572657,H?,2,Networks,Male,29,Mumbai,None,1,1,0
0,15800295,Cruz,4,Direct,Male,34,Ahmedabad,Base,2,0,0
0,15672397,Smith,3,Networks,Male,38,Kolkata,Base,1,0,0
0,15684921,Onuchukwu,5,Organic,Male,25,Mumbai,Silver,1,1,1
0,15720676,Bukowski,4,Networks,Female,37,Surat,None,2,0,1
0,15731829,Simmons,4,Networks,Male,34,Cochin,None,2,0,1
0,15732672,Stewart,5,Organic,Male,35,New Delhi,None,1,1,1
0,15692406,Gow,2,Networks,Male,37,Chennai,None,2,1,1
0,15764405,Williams,5,Networks,Male,29,Cochin,None,2,1,1
0,15757537,Francis,4,Networks,Female,31,New Delhi,Base,1,1,1
1,15793307,Calabresi,5,Organic,Female,41,Delhi,Silver,3,0,0
0,15660679,Chimaobim,4,Organic,Female,38,Ahmedabad,Gold,1,0,1
0,15666856,Chikwendu,5,Networks,Male,49,Hyderabad,Silver,1,1,1
1,15687372,Padovesi,3,Direct,Male,49,Mumbai,Base,2,0,1
0,15667289,Henderson,5,Organic,Male,50,Bangalore,None,2,0,0
1,15624641,Kharlamova,5,Organic,Male,43,Ahmedabad,None,1,0,1
1,15734610,Onio,3,Networks,Male,42,Delhi,None,3,0,1
0,15631882,Yeh,4,Direct,Male,45,Ahmedabad,None,1,0,0
0,15642709,Feng,2,Networks,Female,30,Ahmedabad,None,2,0,0
0,15811026,Norman,3,Direct,Male,43,Chennai,Silver,2,0,1
1,15596303,White,4,Networks,Female,39,Kolkata,None,2,0,1
1,15787255,Manfrin,4,Direct,Female,55,Bangalore,Silver,3,1,1
0,15617166,Ritchie,4,Networks,Male,37,Kolkata,None,1,0,1
0,15742442,Udegbulam,5,Organic,Female,46,Chennai,None,1,1,0
0,15758692,Kao,4,Networks,Female,29,Surat,Silver,1,0,0
0,15568238,Diaz,4,Organic,Male,20,Mumbai,None,2,1,1
0,15730353,Olisaemeka,3,Direct,Male,29,Ahmedabad,Silver,2,0,1
1,15731555,Ross-Watt,3,Direct,Female,45,Ahmedabad,None,1,0,0
0,15582404,Miller,3,Organic,Female,26,Chennai,None,2,0,1
0,15721462,Shubin,4,Organic,Female,58,Bangalore,None,2,1,1
0,15632899,Nwankwo,4,Organic,Male,20,Ahmedabad,None,2,0,0
1,15808526,Cartwright,5,Direct,Female,58,Chandigarh,Silver,1,1,1
0,15694349,Ngozichukwuka,5,Organic,Male,44,Surat,None,1,1,0
1,15718465,Sadler,4,Direct,Male,51,Chandigarh,None,1,0,1
0,15682995,Azuka,3,Networks,Female,32,Hyderabad,None,1,0,1
0,15584776,Shen,6,Organic,Female,37,Ahmedabad,Base,1,0,1
0,15777772,Whittaker,4,Organic,Male,55,Ahmedabad,Base,1,1,1
0,15576156,Abazu,5,Organic,Female,28,New Delhi,None,1,0,1
0,15646756,Murphy,4,Networks,Female,33,Mumbai,None,1,1,1
0,15742886,Ford,4,Networks,Male,26,Hyderabad,Silver,2,1,0
0,15586135,Gratwick,3,Organic,Female,28,Delhi,None,1,1,1
0,15616152,Pai,5,Networks,Female,47,Hyderabad,Platinum,1,0,1
1,15721460,Lorenzo,4,Networks,Male,60,Mumbai,Platinum,1,0,0
1,15727317,Brady,3,Direct,Female,49,Hyderabad,None,3,0,1
0,15649536,Wong,5,Direct,Male,38,Delhi,Silver,1,0,1
0,15754929,Douglas,5,Networks,Male,31,Cochin,None,2,0,0
0,15572051,Kennedy,5,Networks,Male,40,Chandigarh,None,1,1,1
0,15668142,Chang,4,Networks,Male,37,Chandigarh,None,2,1,1
0,15701176,Brown,4,Networks,Male,26,Chennai,Silver,1,0,1
0,15708422,Hsiung,4,Organic,Female,35,Kolkata,None,2,0,0
0,15655632,MacDonald,4,Networks,Male,27,Bangalore,Silver,1,0,1
0,15744606,Davidson,6,Organic,Male,29,Mumbai,None,1,1,0
0,15612140,Milano,5,Organic,Female,46,Surat,Silver,1,1,1
1,15656086,Bovee,3,Organic,Male,54,Mumbai,None,1,1,0
0,15655298,Lewis,4,Organic,Female,54,Chennai,None,2,1,0
1,15644796,Dyer,6,Organic,Female,38,Mumbai,None,2,1,0
0,15726250,Hsia,3,Networks,Female,38,Chandigarh,Platinum,2,1,0
0,15764432,Hicks,3,Direct,Female,42,Bangalore,Platinum,1,0,1
0,15631721,Millar,4,Direct,Male,38,Ahmedabad,Platinum,2,1,0
0,15707479,Fan,4,Networks,Male,40,Surat,Base,1,0,1
0,15579826,Young,2,Networks,Female,66,Ahmedabad,None,1,0,1
0,15668104,Kerr,2,Organic,Male,37,New Delhi,Base,1,1,0
1,15641604,Frolova,6,Networks,Female,55,Cochin,None,1,0,1
0,15587240,Vasilyev,3,Networks,Male,40,Delhi,None,2,1,0
0,15680767,Sabbatini,5,Direct,Female,64,Cochin,None,2,1,1
1,15601594,Ifeanacho,4,Networks,Female,51,New Delhi,Silver,4,0,1
0,15589969,Capon,6,Networks,Male,34,New Delhi,None,1,1,0
1,15703728,Chieloka,4,Organic,Male,47,Delhi,None,1,0,1
0,15617790,Hanson,4,Networks,Female,29,Delhi,None,2,0,0
0,15662500,Ts'ao,5,Organic,Male,32,Ahmedabad,None,2,0,1
0,15778526,Bradshaw,5,Organic,Female,48,Chennai,None,2,0,0
